id,날짜,분류1,분류2,텍스트
11608,20180604,"지역,충북",,충북 영동의 동갑내기 공무원 출신 봉사단체 ‘어울회봉사단(회장 연성희)’이 지난 3일 영동읍 중앙사거리 인근 골목에서 벽화를 그려넣기 위한 밑바탕 채색 작업을 하고 있다.
11692,20180604,"국제,러시아","국제,중동_아프리카","첼시에서 뛰었던 존 오비 미켈을 비롯해 레스터 시티에서 뛰고 있는 윌프레드 은디디, 토리노에서 뛰는 조엘 오비가 눈에 띈다."
13360,20180604,"지역,대전","지역,광주","시는 이와 함께 외지 참배객 수송 및 현충원 주변 교통통제, 불법주정차 단속 등을 위해 100여명의 교통대책반도 편성·운영한다."
13364,20180604,"지역,대전","지역,광주","이날 102번을 비롯한 현충원 주변을 운행하는 시내버스7개 노선(11, 48, 102, 103, 104, 107, 113)도 우회 운행할 예정이다."
13780,20180604,"경제,유통","경제,서비스_쇼핑",세계적인 화장품 브랜드 디올의 손·발톱용 매니큐어 ‘네일 글로우(Nail Glow)’에 사용금지 원료인 ‘형광증백제 367’가 사용된 것으로 확인됐다.
13785,20180604,"경제,유통","경제,서비스_쇼핑",식약처는 화장품 제조 판매업자에게 해당 제품을 회수하도록 조치했으며 이미 구매한 소비자는 화장품 제조 판매업자 또는 구입처를 통해 반품해 달라고 당부했다.
14086,20180604,"경제,유통","경제,서비스_쇼핑",식품의약품안전처는 경기도보건환경연구원이 시중에 유통 중인 식용유지류를 수거·검사 한 결과 3개 제품에서 벤조피렌이 기준치보다 초과 검출돼 해당 제품을 판매중단하고 회수조치 한다고 4일 밝혔다.
15772,20180605,"경제,증권_증시","경제,금융_재테크",원·달러 환율은 도널드 트럼프 미국 대통령의 종전선언 언급에 따른 지정학적 리스크 완화로 전 거래일보다 3.1원 하락한 1071.9원에 거래를 마쳤다.
15890,20180605,"국제,중남미","국제,유럽_EU","화산이 폭발하면서 용암이 분출해 화산재와 연기가 과테말라시티와 사카테페케스, 유명 관광지인 안티과 등 인근 마을을 뒤덮었다."
16609,20180605,"경제,자동차","경제,유통",슈퍼 커브는 올해로 탄생 60주년을 맞이하는 모델로 1958년 출시 이후 현재까지 전 세계 160개국에서 1억대 판매를 기록하며 압도적인 실용성과 경제성을 인정받고 있다.
17813,20180605,"사회,미디어",,"전참시는 지난달초 세월호 참사 보도화면과 함께 ‘속보, 이영자 어묵 먹다말고 충격 고백’이라는 자막을 내보내 논란을 일으켰다."
17816,20180605,"사회,미디어",,앞서 MBC 조사위원회는 조연출이 FD에게 편집 관련 영상 자료를 요청한 데서 이번 사태가 발생했으며 FD가 조연출에게 전달한 자료 10건 중 2건이 세월호 관련 뉴스였다고 밝혔다.
17954,20180605,"국제,아시아",,"완전 무장 병력 9명을 태우고, 분당 150m 이상의 속도로 수직으로 상승해 백두산 높이인 2700여m에서도 제자리 비행이 가능하며 병력 수송·의무·후송용으로 이용되고 있다."
17967,20180605,"지역,충남","경제,자동차",충남도는 도내 쌀 품질 고급화·경쟁력 강화를 위한 ‘2018년 충남 우수브랜드 쌀 선정 평가’를 실시했다고 5일 밝혔다.
17968,20180605,"지역,충남","경제,자동차","올해로 3년차를 맞은 우수브랜드 평가는 도내 15개 지자체 중 대표 브랜드가 있는 11개 시군, 대형 쌀 가공·유통업체(RPC) 28곳이 참여했다."
17971,20180605,"지역,충남","경제,자동차","평가 결과 아산시 영인농협RPC에서 생산된 아산맑은쌀은 쌀의 품위평가, 삼광벼 단일품종 등에서 우수성을 고르게 인정받아 금상에 선정됐다."
17973,20180605,"지역,충남","경제,자동차","우수 브랜드에 선정된 RPC는 2000만 원의 인센티브가 지원되며, 각종 홍보·판촉 행사 참석이나 시설 투자 사업 시 우선 지원된다."
18409,20180605,"지역,충남","지역,부산",이날 화재로 인명피해는 발생하지 않은 가운데 소방당국은 대응 1단계를 발령하고 소방헬기 2대 등 장비 24대와 인력 48명을 동원해 진화작업을 펼쳤다.
18497,20180605,"사회,환경",,이낙연 국무총리가 5일 서울 마포구 문화비축기지에서 열린 제23회 환경의 날 기념식에서 김은경 환경부 장관을 비롯한 참석자들과 플라스틱 사용 줄이기 북 두드림 퍼포먼스를 하고 있다.
18755,20180604,"국제,중남미","국제,미국_북미",현지 일간 프렌사리브레와 영국 BBC방송 등은 과테말라 중남부에 있는 푸에고 화산이 3일(현지시간) 폭발해 흘러나온 용암이 이날 오후 3시쯤 인근 엘로데오 마을 등을 덮쳐 최소 25명이 사망하고 수백명이 부상했다고 보도했다.
18871,20180604,"지역,충북","지역,제주",제주도는 11개 지정해수욕장 중 협재·금능·이호테우·함덕·곽지 해수욕장이 23일 문을 열고 나머지 6곳의 해수욕장은 다음 달 1일 개장한다고 4일 밝혔다.
19172,20180604,"지역,충북","지역,전남",이 계획이 알려지면서 충북도와 지역 주민 등은 문장대 하류 지역인 괴산의 수질 오염이 심각해질 것이라며 반발했고 갈등상태가 이어져 왔다.
19229,20180604,"국제,러시아","정치,북한",세르게이 라브로프 외무장관이 지난달 31일 평양을 방문하면서 초대의사를 담은 푸틴 대통령의 친서를 김 위원장에게 전달했다.
19236,20180604,"경제,자동차","경제,산업_기업",신흥 시장을 비롯해 미국과 중국 등 주요 시장에서도 판매량 증가세를 보이며 하반기 실적 개선에 대한 기대감을 키우고 있다.
19683,20180606,"국제,중동_아프리카","문화,요리_여행",아말렉이 이스라엘을 공격해 오자 모세는 여호수아로 하여금 백성을 이끌고 아말렉과 싸우게 하고 자신은 산꼭대기로 올라갑니다.
19794,20180606,"사회,날씨","지역,지역일반",아침까지 서해안과 일부 내륙엔 안개가 끼는 곳이 있겠고 다시 오늘 밤부터 내일 아침 사이에 서해안과 남해안에 안개가 짙게 끼는 곳이 있겠습니다.
20100,20180606,"스포츠,야구,메이저리그","스포츠,야구,한국프로야구",음주 운전으로 1년여간 미국프로야구(MLB) 무대에 나서지 못했던 강정호(사진)가 마이너리그에서 2경기 연속 홈런을 치면서 건재를 과시했다.
20104,20180606,"스포츠,야구,메이저리그","스포츠,야구,한국프로야구",지난 2일 브레이든턴 소속으로 첫 경기에 나선 강정호는 3일 경기에서 좌월 만루 홈런을 치며 손맛을 봤다.
20372,20180606,"국제,아시아",,오는 12일 도널드 트럼프 미국 대통령과 김정은 북한 국무위원장의 역사적인 만남을 취재하기 위해 전 세계에서 3000여명의 기자들이 싱가포르에 몰려들 것으로 예상된다.
20385,20180606,"국제,아시아",,싱가포르 정부는 전날 샹그릴라 호텔 주변인 탕린 권역에 이어 이날 카펠라 호텔이 포함된 센토사 섬 일대도 오는 10∼14일 특별행사구역으로 지정한다고 발표했다.
21430,20180606,"지역,제주","문화,전시_공연",엑스플로 2018 제주선교대회의 성공적 개최를 기원하는 의미도 담은 이번 행사의 주제는 ‘함께(Together)’로 CCM 그룹 어노인팅(기름부으심)이 출연해 제주 도민들과 다음세대를 위한 의미 있는 공연을 선사한다.
21431,20180606,"지역,제주","문화,전시_공연","오는 26일부터 내달 12일까지 열리는 엑스플로 2018 제주선교대회에는 새별오름과 제주 전역에서 450여개 제주지역 교회 성도, 국내외 참가자 등 총 3만 명이 참여할 예정이다."
21697,20180606,"스포츠,축구","스포츠,월드컵",전성기인 30살의 나이에 화려한 경력을 소유한 이청용은 지난 2일 발표된 2018 러시아월드컵 최종 엔트리(23명) 탈락이라는 고배를 마셨다.
21904,20180606,"국제,중남미","문화,영화","영화는 폐쇄된 쥬라기 월드에 남겨진 공룡들이 화산 폭발로 인해 멸종 위기에 처하고, 존재해선 안될 진화 그 이상의 위협적 공룡까지 세상 밖으로 출몰하는 대위기를 그린 블록버스터다."
21913,20180606,"국제,중남미","문화,영화","폭발 조짐을 보이던 화산이 마침내 용암을 토해내기 시작하고, 생존을 위해 전속력으로 내달리는 공룡 무리의 모습은 숨 막힐 듯한 압도감을 선사한다."
21916,20180606,"국제,중남미","문화,영화",여기에 존재해선 안 될 생명체 ‘인도미누스 랩터’의 위협까지 더해지며 록우드 저택에서 펼쳐질 치열한 추격과 전투는 새로운 자극과 스릴을 자아낸다.
21919,20180606,"국제,중남미","문화,영화",섬에 남아 있던 공룡들이 모두 세상 밖으로 모습을 드러내는 만큼 ‘쥬라기 월드: 폴른 킹덤’은 시리즈 중 가장 많은 최강의 공룡들이 대거 등장한다.
21920,20180606,"국제,중남미","문화,영화","시리즈의 상징 티렉스가 강렬한 카리스마를 내뿜고, ‘쥬라기 월드’(2015)에서 인도미누스 렉스를 한 입에 삼켜버렸던 초대형 수중 공룡 모사사우르스의 위용 역시 확인할 수 있다."
21926,20180606,"국제,중남미","문화,영화","전편에서 공룡을 진화시키려는 시도가 끔찍한 혼란을 불러 일으켰음에도 불구하고, 인간들은 또 다시 공룡들의 진화를 꿈꾼다."
21927,20180606,"국제,중남미","문화,영화",이번 ‘쥬라기 월드: 폴른 킹덤’에서는 ‘인도미누스 렉스’에 이어 인간의 끝없는 욕심이 만들어낸 진화 생명체 ‘인도미누스 랩터’가 등장해 강렬한 충격과 놀라움을 선사한다.
21928,20180606,"국제,중남미","문화,영화",인도미누스 랩터는 ‘쥬라기 월드’를 단숨에 쑥대밭으로 만들었던 포악한 인도미누스 렉스의 유전자에 높은 지능을 지닌 공룡 벨로시랩터의 유전자를 혼합해 탄생시킨 공룡이다.
21937,20180606,"국제,중남미","문화,영화",전편 ‘쥬라기 월드’(2015)는 ‘쥬라기 공원’ 3부작에서 미완의 꿈으로 남았던 지상 최대의 공룡 테마파크가 ‘쥬라기 월드’라는 이름으로 개장하고 대중이 공룡과 직접 만나는 세계를 보여주며 새로운 ‘쥬라기 월드’ 3부작의 화려한 시작을 알렸다.
22083,20180606,"사회,환경",,이름이 적혀 있지 않을 경우 청소부는 쓰레기봉투를 개봉해서 우편물 등을 통해 주인을 특정한 뒤 분리수거를 철저히 하라는 주의를 준다.
22085,20180606,"사회,환경",,우키하시는 2005년 3월 옛 요시이정과 우키하정이 통합된 지역인데 우키하정은 통합 전부터 기명식 봉투를 쓴 것으로 전해졌다.
22086,20180606,"사회,환경",,"요시이정에선 2004년 9월 일반쓰레기를 고형연료재(RDF)로 바꾸는 시설 ‘클린 스테이션’이 가동됐는데, 이를 계기로 요시이정을 포함한 새 도시 전역에서 기명식 봉투를 사용한 것으로 알려졌다."
22113,20180606,"스포츠,야구,메이저리그","스포츠,야구,일본프로야구",지난달 30일 시애틀 매리너스전 이후 5경기 만에 대포를 가동한 추신수는 아시아 출신 빅리그 타자 최다 홈런 기록을 178개로 늘렸다.
22119,20180606,"스포츠,야구,메이저리그","스포츠,야구,일본프로야구",오승환은 같은날 캐나다 온타리오주 토론토의 로저스 센터에서 뉴욕 양키스와의 홈경기에서 팀이 1-0으로 앞선 7회초 무사 1루 상황에 마운드에 올랐다.
22132,20180606,"스포츠,야구,메이저리그","스포츠,야구,일본프로야구",지난 3일 디트로이트 타이거스전에서 3분의2이닝 3실점을 기록하고 시즌 첫 패를 떠안았던 오승환은 2경기 연속 부진하면서 시즌 평균자책점이 3.12에서 4.00까지 치솟았다.
22671,20180605,"사회,노동_복지",,양승태 전 대법원장 시절 법원행정처가 전국교직원노동조합 법외노조 처분 사건을 놓고 대법원 입장에서의 이해득실을 따져가며 선고 시점 및 인용 여부 등을 검토했던 것으로 나타났다.
22716,20180605,"사회,환경",,정부는 과도기적 영향으로 홍수 관리에 빈틈이 발생할 수 있다고 보고 행정안전부 재난안전관리본부를 중심으로 환경부 및 국토부와 함께 재난대비에 나설 방침이다.
22890,20180605,"지역,제주",,"지정 요건은 민박 신고자 직접 거주·운영, 면적 기준 준수, 민박업 신고필증·요금표 게시, 신용카드 결제, 소방시설 적합 유무 등이다."
23060,20180606,"국제,아시아","국제,러시아",영국 군인들이 사용하던 두 개의 건물을 모태로 하는 이 호텔은 당시 건물을 리노베이션해 그대로 보존하면서 그 뒤로 현대적인 신관 건물을 지었다.
23169,20180605,"지역,충북","지역,충남",우선 1구간(청주시 북이면∼음성군 원남면·23.1㎞)이 지난해 5월 착공됐고 2구간(음성군 원남면∼충주시 주덕읍·13.3㎞)과 3구간(충주시 주덕읍∼충주시 중앙탑면·8.2㎞)은 이달 중 착공된다.
